Date,User,Message
2026-03-29 21:09:52,"조현빈","이번 주차에는 벡터 증강 분석 쿼리(Vector-Augmented Analytical Query)의 실행 과정에서 병목 현상이 발생하는 주요 원인 중 하나로, 쿼리 플래닝 단계에서의 부정확한 cardinality 예측을 지목하였다. 현재 pgvector는 벡터 유사도 조건의 선택도를 33.3%로 고정 추정하고, VBASE는 50%, DuckDB는 100%로 추정하고 있으나, 실제 선택도는 쿼리와 데이터 분포에 따라 0.001%에서 90%까지 다양하게 나타나므로 옵티마이저가 잘못된 실행 계획을 선택하게 되는 문제가 있다. 이를 해결하기 위해 Exqutor 논문에서 제안한 ECQO 기법과 Adaptive Sampling 기법을 기본 토대로 하되, 더 빠르거나 더 정확한 예측을 위한 새로운 방향으로의 확장을 논의하였다. 그 중 하나로 단일 벡터 유사도 조건을 느슨한 임계값과 엄격한 임계값의 두 단계로 분해하는 접근법을 제안하고, 이를 통해 쿼리 플래닝의 복잡도를 구조적으로 줄이고 중간 결과 캐싱으로 검색 오버헤드를 상쇄할 수 있는지를 향후 실험적으로 검증해 보고자 한다."
2026-03-29 21:57:28,"박세은","제출했습니다!"
2026-03-29 21:58:29,"조현빈","그 내용 채워진 지도확인서 pdf만 여기에 올려주실래요? 제가 노션에 업로드해둘게요!"
2026-03-29 21:58:46,"박세은","파일: 속도는벡터_연구지도확인서4.pdf"
2026-04-01 09:00:15,"이동욱","사진"
2026-04-01 09:00:26,"이동욱","저희 이것도 적어야하는거죠?"
2026-04-01 10:09:57,"이동욱","아 노션에 이미 올라와있네요"
2026-04-01 10:12:57,"박세은","네 저희 4월 2일 18시까지 연구제안서랑 프로젝트 수행계획서를 제출해야 해요. 연구제안서는 현빈님이 만들어주신 것을 다른 문서 형식처럼 조금만 수정하면 될 것 같고, 프로젝트 수행계획서도 비슷한 내용으로 작성하면 될 것 같아요"
2026-04-01 10:13:05,"이동욱","파일: 제안서 초안.docx"
2026-04-01 10:13:26,"이동욱","다는 아니고 앞부분만 현빈님이 올려주신거 기반으로 좀 작성해봤습니다 "
2026-04-01 10:13:41,"박세은","와 좋습니다
혹시 동욱님께서 오늘까지 두 문서 만들어주실 수 있을까요?"
2026-04-01 10:14:34,"이동욱","제가 일단 최대한 적어볼게요"
2026-04-01 10:14:59,"박세은","넵 혹시 시간이 촉박하시다면 다시 분배하게 최대한 빨리 연락주세요"
2026-04-01 10:15:04,"이동욱","근데 수행계획서도 노션에 올라온거에서 더 적어야 할게 있을까요?"
2026-04-01 10:19:31,"박세은","1차 멘토링 의의가 수행계획서를 검토받고 개선하는 것이니까, 멘토님 지문내역서에서 몇 개 문구 가져와서 인용하고 '멘토님 자문 결과 ~' 이런 식으로 조금 수정하면 될 것 같습니다"
2026-04-01 10:19:41,"이동욱","넴"
2026-04-01 10:25:02,"이동욱","제가 근데 다른 부분은 다 괜찮은데 연구 및 실험 방법 부분이 아직  현빈님이 올려주신거 내용이 감이 좀 안잡혀서 그부분만 적어주실 분 계신가요 "
2026-04-01 10:26:30,"박세은","내용 적어보면서 숙지하는 점도 있을 것 같은데, 우선 동욱님이 하실 수 있는 만큼 작성해보고 그 다음에 다른 사람이 수정하는 방향으로 가는 건 어떠신가요?"
2026-04-01 10:39:31,"이동욱","파일: 제안서 초안2.docx"
2026-04-01 10:39:39,"이동욱","일단 이정도 작성해놧습니다"
2026-04-01 11:48:41,"이동욱","파일: 산학협력프로젝트수행계획서(벡터DB).hwp"
2026-04-01 11:48:52,"이동욱","이것도 일단 적어놨어요 "
2026-04-01 13:24:11,"강재현","수행계획서는 저번에 적어두었지 않나요?"
2026-04-01 13:24:33,"이동욱","그 제안서 내용 요약해서 넣으라고 해서 추가했어요"
2026-04-01 13:25:14,"강재현","아 확인했습니다"
2026-04-01 13:25:51,"강재현","퀴즈 끝나서 저도 연구제안서 관련해서 주제랑 실험 방안 등 빠르게 정리해보겠습니다."
2026-04-01 13:27:29,"이동욱","넴"
,"","메시지가 삭제되었습니다."
2026-04-01 14:43:07,"조현빈","파일: 속도는벡터_수행계획서.hwp"
2026-04-01 14:44:17,"조현빈","수행계획서 - 처리된 부분은 그대로 가면 될까요?"
2026-04-01 14:50:29,"박세은","넵 수행계획서는 현빈님이 방금 업데이트해주신 대로 가면 될 것 같습니다"
2026-04-01 15:07:19,"조현빈","파일: 속도는벡터_연구제안서.docx"
2026-04-01 15:07:21,"조현빈","이건 우수 샘플로 올라와있는 2분반_Reward_연구제안서 양식 반영해서
아까 동욱님 초안에 내용 좀 덧붙여서 일단 작성은 해놨는데 내용 한 번 보고 피드백 좀"
2026-04-01 15:07:32,"조현빈","역할 배분이나 좀 더 디테일하게 결정해야 될 것 같기는 한데"
2026-04-01 15:07:39,"조현빈","Template만 가져온거라서"
2026-04-01 15:10:21,"박세은","저녁 이후에 자세히 보겠습니다"
2026-04-01 15:10:36,"조현빈","네 일단 한 번 git이랑 노션에 업로드는 해둘게요"
2026-04-01 15:34:50,"이동욱","읽어봤는데 전 좋습니다 제가 쓴것보다 더 명확하고 깔끔해진거 같아요"
2026-04-01 15:45:27,"조현빈","노션 블록 사용 제한이 되었다고 해서
교육 플랜으로 다시 페이지 똑같이 만들어서 초대했는데 한 번 확인들 해보실래요"
2026-04-01 17:54:06,"강재현","작성되는 거 같아 ㅇㅇ"
2026-04-01 17:55:07,"조현빈","ㅇㅋ"
2026-04-01 23:06:47,"박세은","혹시 내일 오전에 확인해도 괜찮을까요?"
2026-04-01 23:08:09,"조현빈","네 다이어그램 이미지도 좀 만들어두긴 했는데
일단 노션에 업로드 해두었습니다."
2026-04-02 12:06:55,"박세은","다이어그램들 너무 잘 만드셨는데요? 혹시 뭘로 만드신 건가요? 화살표 위치나 가장자리 잘림 등 약간 수정하고 싶은 부분이 있어서 혹시 원본을 주실 수 있을까요?"
2026-04-02 12:55:35,"조현빈","클로드로 만든거여가지고 수정할 부분 말씀해주시면 반영해볼게요! 아니면 이미지는 빼도 되긴 해요"
2026-04-02 13:01:50,"박세은","사진 3장"
2026-04-02 13:03:16,"박세은","Figure 2는 화살표 양 끝이 각각 박스 가장자리에 있으면 좋겠고,
figure 3는 제일 위에 있는 화살표가 가리키는 방향이 애매해서 갈라지는 화살표를 쓰거나 해야 할 것 같고,
figure 4는 양 끝 박스 가장자리가 잘려서 그 부분까지 보이게 넉넉하게 그리면 좋을 것 같습니다!"
2026-04-02 13:03:33,"박세은","한 번 시도해주시면 감사하겠고 만약 잘 안된다면 그대로 넣거나 빼도 괜찮을 것 같습니다"
,"","메시지가 삭제되었습니다."
2026-04-02 13:57:07,"조현빈","조금 수정했는데"
2026-04-02 13:59:38,"조현빈","파일: 속도는벡터_연구제안서.docx"
2026-04-02 14:28:17,"박세은","내용과 구성이 적절하고 다이어그램도 잘 맞는 것 같습니다! 제가 약간 수정해서 제출하겠습니다"
2026-04-02 14:29:51,"강재현","엇 지금 기존 아이디어 그대로 연구제안서 제출하나요?"
2026-04-02 14:31:07,"조현빈","시간 있어서 반영하거나 수정해도 될듯"
2026-04-02 14:31:10,"조현빈","1차 제출 해놓고 일단"
2026-04-02 14:31:24,"조현빈","기한 지나면 제출 못하니까 일단 임시로 둘 다 hwp랑 docx 제출 해놓고"
2026-04-02 14:32:00,"조현빈","6시 마감이네"
2026-04-02 14:33:23,"강재현","아 오키오키"
2026-04-02 14:33:29,"조현빈","ㅇㅋ"
2026-04-02 14:37:22,"박세은","연구제안서와 수행계획서 제출했습니다! 노션에 있는 버전도 업데이트했습니다"
2026-04-02 16:04:23,"강재현","지금 생각하고 있는게"
2026-04-02 16:07:48,"강재현","지금 exqutor 연구 문제 환경이 multi join&filtering&vector search  환경에서 planner가 어느 순서로 join해야 빠를지 연산하는 데에 정확한 vector cardinality를 주는 것이 중요한 거잖아요."
2026-04-02 16:08:51,"박세은","네 그렇죠"
2026-04-02 16:08:58,"강재현","정확도는 뭐 고민중이긴 한데"
2026-04-02 16:09:07,"강재현","속도 측면에서"
2026-04-02 16:09:50,"강재현","filter적용 이후 벡터 서치가 빠른지, 혹은 벡터 서치 이후 filter 적용이 빠른지가 planner가 다루는 문제라고 했을 때"
2026-04-02 16:10:40,"강재현","조건부 확률 관점으로 봤거든요. P(filtered result | vector search) or P(vector search | filtered result)"
2026-04-02 16:13:01,"강재현","이걸 bayesian으로 변환하면 각 요소는 P(filtered result | vector search) = P(vector search | filtered result)P(filter search) / P(vector search)
P(vector search | filtered result) =  P(filtered result|vector search |) P(vector search)  /  P(filter search) 
"
2026-04-02 16:13:51,"강재현","만약에 어느쪽이 더 빠른지 미리 추정할 수 있다면 뭔가 굳이 다 해볼 필요가 없다?"
2026-04-02 16:29:03,"강재현","더 cost가 낮게 추정할 수 있는 쪽으로 실행하는게 결국 planner가 해야하는 거니까, 이 방식으로 planning에 도움을 줄 수 있지 않을까 했어요"
2026-04-02 16:29:37,"강재현","혹시 뭔가 구체화를 위해서 혹시 의논하실 분 계실까요"
2026-04-02 16:46:25,"강재현","혹시 내일 교수님 미팅 그대로 있을까요?"
2026-04-02 16:52:11,"조현빈","파일: 속도는벡터_연구제안서_Bayesian.docx"
2026-04-02 16:52:12,"조현빈","이 정도?"
2026-04-02 16:55:24,"강재현","그 이미지에서 수식 분모랑 분자 바뀌어야해. 첫 채팅 잘못 쳐서 수정했었어"
2026-04-02 16:56:11,"박세은","넵 아마 요청드리면 내일 교수님 뵐 수 있을 것 같습니다"
2026-04-02 16:56:28,"박세은","프로젝트 방향성 관련해서 여쭤볼 것이 있다고 말씀드릴까요?"
2026-04-02 16:59:18,"강재현","음 네네"
2026-04-02 17:20:03,"조현빈","파일: 속도는벡터_연구제안서_Bayesian.docx"
2026-04-02 17:20:11,"조현빈","일단 이걸로 최종 제출하면 될듯합니다!"
2026-04-02 17:20:19,"조현빈","이름만 Bayesian 빼서"
2026-04-02 17:31:05,"박세은","바꿔서 제출했습니다"
2026-04-02 18:46:28,"박세은","내일 2시 미팅 가능하다고 하십니다"
2026-04-02 18:46:52,"조현빈","네!"
2026-04-03 13:57:38,"강재현","아마 3분쯤 도착할거 같습니다"
2026-04-03 13:58:47,"박세은","넵 저희는 엘베 앞 의자에 있습니다"
2026-04-03 13:58:59,"조현빈","전 이제 1층 왔습니다"
2026-04-03 14:58:55,"조현빈","혹시 오늘 회의록 기록 남겨둔 거 있으면 올려주실래요? 하나로 취합해둘게요

필터링이 멀티조인된 벡터DB의

디스트리뷰션이 정렬되지 않고 치우쳐져있는 상황을 다를 때에 다른 샘플링

데이터셋 종류에 따라 샘플링이 다르게 됨

권장 : 샘플링의 정확도를 skew가 있는 상황에서 더 높이는 방향

기존 방식보다 샘플링 driven이 잘 됨(exqutor)

다만 이는 샘플링이 잘 될 수 있는 정돈된 데이터셋에서만 나타남

skew가 있게 되면 차이가 나게 됨

aware한 distribution으로 가겠다

skew가 있는 상황에서도 output이 정확해질 수 있도록 가겠다

distribution을 안다는 가정 하에, left skew / normal / right skew 의 샘플링 방식을 다르게 해서 output을 비교

무작위 샘플링(distribution마다) 결과 정확도가 모두 다를 것이고. 이걸 motivation으로 놓고 실험을 통해 더 정확한 결과를 뽑겠다.

라틴 하이퍼큐브 샘플링 백그라운드 연구
>> exqutor에서는 구현 문제로 고려하지 않았음"
2026-04-03 15:05:21,"박세은","0403미팅
진행 방향
어떤 자원 사용 가능한지?

skew 데이터셋에서 무작위 sampling 작동 방식으로 해보자.
실제로 해보면 잘 안 될 것이다. 그럼 그 상황에서 잘 작동하게 만들어볼까?

고른 분포와 skew 분포의 차이 보이기.
distribution-driven으로 해도 됨.
아니면 distribution을 안다고 가정하고 서로 다른 상황에 적용할 방식을 여러개 만들어도 되고. "
2026-04-03 15:11:39,"조현빈","아이디 학번도 남길게요
wh8502 / 2019147551"
2026-04-03 15:13:17,"이동욱","dlee004/2023148048"
2026-04-03 15:13:33,"강재현","luxmea1005 / 2019147573"
2026-04-03 15:21:58,"조현빈","내용 추가할 거 있으면 남겨주세요! 정리해둘게요"
2026-04-03 17:22:31,"조현빈","파일: 수행계획서_20260403_162818.pdf"
2026-04-03 17:22:32,"조현빈","파일: 연구_설계안_20260403_162818.pdf"
2026-04-03 17:22:32,"조현빈","파일: 연구제안서_20260403_162818.pdf"
2026-04-07 14:33:42,"박세은","혹시 지금 capstone.cs.yonsei.ac.kr 사이트 접속되시는 분 계신가요"
2026-04-07 14:33:48,"박세은","사진"
2026-04-07 14:34:00,"박세은","전 이렇게 돼서요..."
2026-04-07 14:34:41,"조현빈","네 전 됩니다"
2026-04-07 14:34:45,"이동욱","저도 돼요"
2026-04-07 14:36:23,"박세은","저만 이상한가보네요"
2026-04-07 14:36:36,"조현빈","네트워크 문제거나 머 그럴 수도 있을 거 같은데"
2026-04-07 14:38:03,"조현빈","이건 피싱(악성코드 유포) 페이지입니다. 절대 따라하면 안 됩니다.
겉으로는 Cloudflare 인증 페이지처럼 보이지만, 아래쪽 지시사항이 완전히 가짜예요. 정상적인 Cloudflare 인증은 체크박스 클릭만으로 끝나지, 절대로 Win + R로 실행 창을 열고 명령어를 붙여넣으라고 하지 않습니다.
이 공격 방식은 ""ClickFix"" 또는 **""Fake CAPTCHA""**라고 불리는 최근 유행하는 소셜 엔지니어링 수법이에요. 저 ""Verification Code""라고 적힌 명령어를 Windows 실행 창에 붙여넣으면, 실제로는 악성코드를 다운로드·실행하는 스크립트가 돌아갑니다.
핵심 포인트는 이렇습니다:
정상 Cloudflare 인증은 체크박스 클릭 또는 간단한 챌린지로만 이루어지고, Win+R이나 Ctrl+V로 명령어를 실행하라는 요구는 100% 악성입니다. 또한 저 코드 내용 자체가 PowerShell이나 cmd 명령어를 실행시키는 구조로 되어 있어요.
혹시 이미 실행하셨다면 즉시 네트워크 연결을 끊고 바이러스 검사를 돌려야 합니다. 실행 안 하셨다면 그냥 페이지를 닫으시면 됩니다."
2026-04-07 14:43:06,"박세은","저도 gpt한테 물어봤어요 ㅋㅋ"
2026-04-07 14:44:32,"박세은","혹시 내일 인종설 세미나 내용 알려주실 수 있나요?"
2026-04-07 14:45:09,"조현빈","연사: 이진규 교수님

장소: D504

– Title: RT for ML & ML for RT

– Abstract:
This talk explores the intersection of real-time systems and machine learning. I will first discuss how real-time methods, such as CPU/GPU scheduling and split-and-merge execution, enable predictable and accurate deep learning inference in safety-critical settings. I will then show how machine learning can support real-time systems, for example in priority assignment and task inference where data-driven methods surpass heuristics. These dual perspectives—RT for ML and ML for RT—highlight mutual benefits and raise open challenges, including timing-aware neural network design and scalable scheduling frameworks

– Biography:
Jinkyu Lee is a professor in the Department of Computer Science and Engineering, Yonsei University, Republic of Korea, where he joined in 2025. He received the B.S., M.S., and Ph.D. degrees in computer science from the Korea Advanced Institute of Science and Technology (KAIST), Republic of Korea, in 2004, 2006, and 2011, respectively. He has been a visiting scholar/research fellow in the Department of Electrical Engineering and Computer Science, University of Michigan, U.S.A. in 2011–2014. He has been an assistant/associate/full professor in the Department of Computer Science and Engineering, Sungkyunkwan University, Republic of Korea in 2014-2025. His research interests include system design and analysis with timing guarantees, QoS support, and resource management in real-time embedded systems, mobile systems, and cyber-physical systems. He won the best student paper award from the 17th IEEE Real-Time and Embedded Technology and Applications Symposium (RTAS) in 2011, and the Best Paper Award from the 33rd IEEE Real-Time Systems Symposium (RTSS) in 2012."
